개방서비스명,상세영업상태명,주소,대분류,중분류,사업장명,업태구분명,좌표정보(x),좌표정보(y)
유흥주점영업,영업,"대전광역시 서구 둔산중로40번길 31 (둔산동,지하1층)",대전광역시,서구,시크릿,룸살롱,234814.3751,316678.9913
단란주점영업,영업,"대전광역시 서구 둔산중로40번길 31, 4층 (둔산동)",대전광역시,서구,제니아,단란주점,234814.3751,316678.9913
단란주점영업,영업,"대전광역시 서구 둔산중로46번길 22 (둔산동,2층)",대전광역시,서구,리치,단란주점,234768.1163,316710.05
유흥주점영업,영업,대전광역시 서구 둔산중로46번길 30 (둔산동),대전광역시,서구,디셈버,스텐드바,234814.7091,316710.0499
단란주점영업,영업,"대전광역시 서구 둔산중로46번길 38 (둔산동,지상3층)",대전광역시,서구,힐링,단란주점,234847.9017,316715.7956
단란주점영업,영업,"대전광역시 서구 둔산중로58번길 35, 2층 (둔산동)",대전광역시,서구,필,단란주점,234820.7479,316865.0311
단란주점영업,영업,"대전광역시 서구 둔산중로58번길 49 (둔산동,지하1층)",대전광역시,서구,호수단란주점,단란주점,234890.1772,316862.9302
단란주점영업,영업,"대전광역시 서구 둔산중로64번길 32, 지하1층 (둔산동)",대전광역시,서구,길단란,단란주점,234814.3514,316896.131
단란주점영업,영업,"대전광역시 서구 둔산중로78번길 30, 지하1층 (둔산동)",대전광역시,서구,코코,단란주점,234797.985,317010.0222
단란주점영업,영업,"대전광역시 서구 문예로 37, 지하2층 (둔산동)",대전광역시,서구,짝꿍,단란주점,234922.981,316645.824
단란주점영업,영업,"대전광역시 서구 문정로 126-1, 지하1층 (탄방동)",대전광역시,서구,써니,단란주점,235236.0594,316255.1525
단란주점영업,영업,"대전광역시 서구 변동로 61, 지하1층 (변동)",대전광역시,서구,키스,단란주점,234053.8818,313909.5505
단란주점영업,영업,"대전광역시 서구 변동로 70-3 (변동,지하1층)",대전광역시,서구,장터,단란주점,234113.602,313841.3362
단란주점영업,영업,"대전광역시 서구 신갈마로 143 (갈마동,지하1층)",대전광역시,서구,휠링,단란주점,232976.7526,316255.6395
단란주점영업,영업,"대전광역시 서구 신갈마로 158 (갈마동,(지하1층))",대전광역시,서구,예스단란주점,단란주점,233014.5031,316385.125
단란주점영업,영업,"대전광역시 서구 용문로 41-88, 2층 일부호 (괴정동)",대전광역시,서구,수 단란주점,단란주점,234877.6477,315528.5401
유흥주점영업,영업,대전광역시 서구 용문로 65 (용문동),대전광역시,서구,천지,룸살롱,234957.8443,315269.8531
단란주점영업,영업,"대전광역시 서구 용문로 지하 45, 1층 (괴정동)",대전광역시,서구,뉴스카이,단란주점,234823.1062,315410.4787
단란주점영업,영업,"대전광역시 서구 월평로 47, 2층 (월평동)",대전광역시,서구,퀸즈,단란주점,232453.6557,317348.4813
단란주점영업,영업,"대전광역시 서구 월평로 47, 3층 (월평동)",대전광역시,서구,체르니,단란주점,232453.6557,317348.4813
단란주점영업,영업,"대전광역시 서구 월평로 47, 지하1층 (월평동)",대전광역시,서구,설탕클럽,단란주점,232453.6557,317348.4813
단란주점영업,영업,"대전광역시 서구 월평로 52 (월평동,지하1층)",대전광역시,서구,쉬리,단란주점,232488.5697,317299.4274
유흥주점영업,영업,대전광역시 서구 월평북로 88-10 (월평동),대전광역시,서구,가요주점 백두,룸살롱,233847.4749,317947.1699
유흥주점영업,영업,대전광역시 서구 월평북로 88-10 (월평동),대전광역시,서구,청사,룸살롱,233847.4749,317947.1699
유흥주점영업,영업,대전광역시 서구 월평북로 88-16 (월평동),대전광역시,서구,금강산,룸살롱,233847.47,317922.26
단란주점영업,영업,"대전광역시 서구 월평북로 88-16 (월평동,3층)",대전광역시,서구,금강산,단란주점,233847.47,317922.26
유흥주점영업,영업,"대전광역시 서구 월평북로 88-16, 지하1층 (월평동)",대전광역시,서구,엔젤,룸살롱,233847.47,317922.26
단란주점영업,영업,"대전광역시 서구 월평중로 14 (월평동,지하1층)",대전광역시,서구,시크릿,단란주점,232616.0216,317279.8818
단란주점영업,영업,"대전광역시 서구 월평중로 2, 지하1층 (월평동)",대전광역시,서구,썬,단란주점,232614.161,317171.7023
단란주점영업,영업,"대전광역시 서구 월평중로 4-1 (월평동,지하1층)",대전광역시,서구,브이아이피,단란주점,232614.9449,317195.765
단란주점영업,영업,"대전광역시 서구 월평중로 5-1 (월평동,지하1층)",대전광역시,서구,별노래샾,단란주점,232574.8426,317209.6654
단란주점영업,영업,"대전광역시 서구 월평중로 7 (월평동,지하1층)",대전광역시,서구,올래,단란주점,232574.8395,317221.2329
단란주점영업,영업,"대전광역시 서구 월평중로 7-1 (월평동,지하1층)",대전광역시,서구,호,단란주점,232574.8378,317232.7951
단란주점영업,영업,"대전광역시 서구 월평중로 지하 11, 1층 (월평동)",대전광역시,서구,러브,단란주점,232574.5818,317255.9122
단란주점영업,영업,"대전광역시 서구 정림로 66, 지하1층 (정림동)",대전광역시,서구,제우스,단란주점,232741.9877,311775.0627
단란주점영업,영업,"대전광역시 서구 정림로66번길 3 (정림동,지하1층)",대전광역시,서구,에스바,단란주점,232735.314,311800.9831
단란주점영업,영업,"대전광역시 서구 조달청길 86 (도마동,지하1층)",대전광역시,서구,방방,단란주점,233777.2859,313213.2663
단란주점영업,영업,"대전광역시 서구 청사로123번길 15 (월평동,지하1층)",대전광역시,서구,필노래팡팡,단란주점,233790.4691,317813.3131
단란주점영업,영업,"대전광역시 서구 청사로123번길 37 (월평동,지하1층)",대전광역시,서구,찬찬찬,단란주점,233790.4899,317926.8522
단란주점영업,영업,대전광역시 유성구 계룡로 44 (봉명동),대전광역시,유성구,오페라,단란주점,230070.6032,317196.6118
단란주점영업,영업,"대전광역시 유성구 계룡로 72, 지상4층 402호 (봉명동)",대전광역시,유성구,아지트,단란주점,230337.582,317108.3556
유흥주점영업,영업,대전광역시 유성구 계룡로105번길 27 (봉명동),대전광역시,유성구,빙고,룸살롱,230698.9176,317172.7142
유흥주점영업,영업,"대전광역시 유성구 계룡로105번길 27, 5층 (봉명동)",대전광역시,유성구,어퍼하우스,룸살롱,230698.9176,317172.7142
유흥주점영업,영업,"대전광역시 유성구 계룡로105번길 27, 지상2층 (봉명동)",대전광역시,유성구,블루,룸살롱,230698.9176,317172.7142
유흥주점영업,영업,"대전광역시 유성구 계룡로105번길 27, 지상3층 (봉명동)",대전광역시,유성구,렉서스 가요주점,룸살롱,230698.9176,317172.7142
유흥주점영업,영업,"대전광역시 유성구 계룡로105번길 68, 2층 (봉명동)",대전광역시,유성구,신세계,기타,230796.225,317326.8247
유흥주점영업,영업,"대전광역시 유성구 계룡로105번길 68, 지상1층 (봉명동)",대전광역시,유성구,고성,기타,230796.225,317326.8247
유흥주점영업,영업,대전광역시 유성구 계룡로105번길 74 (봉명동),대전광역시,유성구,버디버디,기타,230803.3479,317348.0521
유흥주점영업,영업,"대전광역시 유성구 계룡로105번길 74, 지상1층 (봉명동)",대전광역시,유성구,대림,룸살롱,230808.0798,317362.6803
유흥주점영업,영업,"대전광역시 유성구 계룡로113번길 57 (봉명동, 지하1층)",대전광역시,유성구,딩기딩기 술 노래클럽,룸살롱,230819.5002,317286.5416
유흥주점영업,영업,"대전광역시 유성구 계룡로123번길 27, 지하1층 (봉명동)",대전광역시,유성구,뉴욕술노래클럽,룸살롱,230863.3004,317110.512
유흥주점영업,영업,"대전광역시 유성구 계룡로123번길 35, 지상2층 (봉명동)",대전광역시,유성구,홍도술노래바,룸살롱,230874.4044,317142.182
유흥주점영업,영업,"대전광역시 유성구 계룡로123번길 63, 지하1층 (봉명동)",대전광역시,유성구,베르사체,룸살롱,230907.3062,317276.9197
유흥주점영업,영업,대전광역시 유성구 계룡로141번길 12 (봉명동),대전광역시,유성구,풀코스,기타,231029.179,316966.5966
유흥주점영업,영업,"대전광역시 유성구 계룡로141번길 13-17, 지하1층 (봉명동)",대전광역시,유성구,매화꽃,룸살롱,230928.7259,316992.7706
유흥주점영업,영업,"대전광역시 유성구 계룡로141번길 14-12, 지상3층 (봉명동)",대전광역시,유성구,화랑,룸살롱,231068.3088,316953.0813
유흥주점영업,영업,"대전광역시 유성구 계룡로141번길 29-12, 지하1층 (봉명동)",대전광역시,유성구,나비,룸살롱,230980.8629,317086.3416
유흥주점영업,영업,대전광역시 유성구 계룡로141번길 29-13 (봉명동),대전광역시,유성구,바다가요주점,기타,230950.4313,317060.8004
유흥주점영업,영업,"대전광역시 유성구 계룡로141번길 29-14, 지하1층 (봉명동)",대전광역시,유성구,워커힐 가요주점,룸살롱,230954.5999,317103.4843
유흥주점영업,영업,대전광역시 유성구 계룡로141번길 29-20 (봉명동),대전광역시,유성구,도깨비,룸살롱,230938.8586,317108.4284
유흥주점영업,영업,"대전광역시 유성구 계룡로141번길 29-25, 4층 (봉명동)",대전광역시,유성구,아울렛,룸살롱,230886.2321,317077.0135
유흥주점영업,영업,"대전광역시 유성구 계룡로141번길 29-25, 6층 (봉명동)",대전광역시,유성구,이클립스,룸살롱,230886.2321,317077.0135
단란주점영업,영업,대전광역시 유성구 계룡로141번길 29-6 (봉명동),대전광역시,유성구,쏠레,단란주점,230999.811,317085.0142
단란주점영업,영업,대전광역시 유성구 계룡로141번길 35 (봉명동),대전광역시,유성구,쏠져2단란주점,단란주점,231014.7804,317082.1806
유흥주점영업,영업,대전광역시 유성구 계룡로141번길 35 (봉명동),대전광역시,유성구,썸씽가요주점,카바레,231014.7804,317082.1806
유흥주점영업,영업,"대전광역시 유성구 계룡로155번길 27 (봉명동,(지하1층))",대전광역시,유성구,오딧세이,룸살롱,231135.1153,317016.6062
단란주점영업,영업,대전광역시 유성구 계룡로59번길 9 (봉명동),대전광역시,유성구,에이코스단란주점,단란주점,230223.0582,317230.6524
단란주점영업,영업,"대전광역시 유성구 계룡로66번길 16, 지하1층 (봉명동)",대전광역시,유성구,엘비스,단란주점,230258.0142,317073.2301
유흥주점영업,영업,"대전광역시 유성구 계룡로66번길 16, 지하1층 (봉명동)",대전광역시,유성구,황궁유흥주점,기타,230258.0142,317073.2301
단란주점영업,영업,"대전광역시 유성구 계룡로74번길 15, 지하1층 (봉명동)",대전광역시,유성구,라이브 7080 유성,단란주점,230361.7813,317039.5029
단란주점영업,영업,대전광역시 유성구 계룡로74번길 39 (봉명동),대전광역시,유성구,오아시스 술 노래짱,단란주점,230331.5186,316932.9061
단란주점영업,영업,"대전광역시 유성구 계룡로74번길 8, 지하1층 (봉명동)",대전광역시,유성구,줄넘기,단란주점,230332.2141,317091.0387
유흥주점영업,영업,대전광역시 유성구 계룡로87번길 12 (봉명동),대전광역시,유성구,한,룸살롱,230530.3998,317133.9511
유흥주점영업,영업,대전광역시 유성구 계룡로87번길 59 (봉명동),대전광역시,유성구,탄탄술노래,기타,230571.9047,317367.2331
단란주점영업,영업,대전광역시 유성구 계룡로88번길 46 (봉명동),대전광역시,유성구,해금단란주점,단란주점,230403.168,316859.6687
단란주점영업,영업,"대전광역시 유성구 관평2로 7-3, 6층 (관평동)",대전광역시,유성구,에이스단란주점,단란주점,235017.4603,325039.528
단란주점영업,영업,"대전광역시 유성구 관평2로 7-5, 지상3층 301호 (관평동, 지앤우빌딩)",대전광역시,유성구,썸 노래주점,단란주점,235040.3889,325028.0699
단란주점영업,영업,"대전광역시 유성구 관평2로 7-9 (관평동, 지상3층)",대전광역시,유성구,강남 단란주점,단란주점,235069.3036,325015.8807
단란주점영업,영업,"대전광역시 유성구 관평2로 7-9, 5층 (관평동)",대전광역시,유성구,럭셔리단란주점,단란주점,235069.3036,325015.8807
단란주점영업,영업,대전광역시 유성구 대학로 181 (궁동),대전광역시,유성구,꿈결노래바,단란주점,231651.4956,317819.7826
유흥주점영업,영업,"대전광역시 유성구 대학로 31, 23층 (봉명동, 한진오피스텔)",대전광역시,유성구,스카이23가요주점,룸살롱,230616.3186,317362.1227
단란주점영업,영업,"대전광역시 유성구 대학로 48-13, 3층 (봉명동)",대전광역시,유성구,두리단란주점,단란주점,230801.5148,317501.7078
